2.000000000000000000e+00 -3.223851260376765504e-01
2.002487886620377910e+00 -3.231642152337588780e-01
2.004978868030673489e+00 -3.239439924652689484e-01
2.007472948080629926e+00 -3.247244377068702614e-01
2.009970130624779916e+00 -3.255055301860789729e-01
2.012470419522449649e+00 -3.262872946668155527e-01
2.014973818637767700e+00 -3.270697434082906474e-01
2.017480331839667684e+00 -3.278528384760581171e-01
2.019989963001897149e+00 -3.286366278179878031e-01
2.022502716003022005e+00 -3.294210626149690069e-01
2.025018594726432752e+00 -3.302061811217303910e-01
2.027537603060350690e+00 -3.309919350844425234e-01
2.030059744897833696e+00 -3.317782902553888524e-01
2.032585024136782881e+00 -3.325654018624074615e-01
2.035113444679947925e+00 -3.333531027552629755e-01
2.037645010434932846e+00 -3.341414582453254845e-01
2.040179725314202663e+00 -3.349304622979523138e-01
2.042717593235090057e+00 -3.357201115260617930e-01
2.045258618119800254e+00 -3.365104301387470964e-01
2.047802803895416357e+00 -3.373013758463406231e-01
2.050350154493907784e+00 -3.380929292557222077e-01
2.052900673852135149e+00 -3.388850953234014973e-01
2.055454365911855596e+00 -3.396778797461542654e-01
2.058011234619729901e+00 -3.404713490899418660e-01
2.060571283927328690e+00 -3.412654481057615929e-01
2.063134517791136879e+00 -3.420601754451426668e-01
2.065700940172563005e+00 -3.428555280949253103e-01
2.068270555037941438e+00 -3.436515074303090889e-01
2.070843366358541715e+00 -3.444481425981454903e-01
2.073419378110572087e+00 -3.452453458012171850e-01
2.075998594275188402e+00 -3.460431725362447808e-01
2.078581018838498551e+00 -3.468416685094862228e-01
2.081166655791568232e+00 -3.476406968250175811e-01
2.083755509130428063e+00 -3.484403556563628879e-01
2.086347582856080241e+00 -3.492406243412573552e-01
2.088942880974502092e+00 -3.500415081492154190e-01
2.091541407496657179e+00 -3.508429828159253527e-01
2.094143166438495740e+00 -3.516450587054157917e-01
2.096748161820964462e+00 -3.524477442669418092e-01
2.099356397670011809e+00 -3.532509849884126751e-01
2.101967878016595570e+00 -3.540548147323450690e-01
2.104582606896686414e+00 -3.548592641192400698e-01
2.107200588351275439e+00 -3.556642973239582672e-01
2.109821826426380387e+00 -3.564699221491708925e-01
2.112446325173054085e+00 -3.572761631195441323e-01
2.115074088647386219e+00 -3.580829321104636032e-01
2.117705120910512662e+00 -3.588903010342972544e-01
