# r[Mpc/h], xi, Psi_para[(km/s)^2], Psi_perp[(km/s)^2], U[Mpc/h], A_para/sig2, A_perp/sig2; sigv is 289.872 km/s, sigu is 3.329 Mpc/h
1.000000000000000082e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.558305712912811314e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.001152013171990522e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.560100901620074907e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.002305353478331660e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.561898158408378849e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.003460022447895266e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.563697485660173116e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.004616021611323237e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.565498885760665084e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.005773352501012355e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.567302361097798111e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.006932016651132582e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.569107914062277832e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.008092015597613841e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.570915547047552370e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.009253350878160763e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.572725262449835922e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.010416024032250138e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.574537062668103602e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.011580036601125500e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.576350950104084671e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.012745390127814739e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.578166927162287471e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.013912086157114861e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.579984996249978282e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.015080126235610281e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.581805159777208971e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.016249511911659608e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.583627420156795038e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.017420244735410722e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.585451779804340820e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.018592326258797900e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.587278241138234886e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.019765758035536554e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.589106806579640007e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.020940541621140522e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.590937478552522971e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.022116678572907320e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.592770259483628837e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.023294170449936613e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.594605151802512099e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.024473018813116153e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.596442157941512570e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.025653225225137701e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.598281280335782210e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.026834791250493811e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.600122521423278353e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.028017718455472578e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.601965883644756929e-04 3.622796548801227668e-07 0.000000000000000000e+00
1.029202008408175086e-05 7.156413838602705368e+01 8.402593650308695214e+04 8.402595172353334783e+04 -1.603811369443798487e-04 3.622796548801227668e-07 0.000000000000000000e+00
